,Tau,PC.O.32.2,X4.8.12.15.18.eicosapentaenoic.acid,X28.6.10Z.13Z.16Z.19Z.22Z.25Z.,GABA,LPC.O.18.0,Glu,X6Z.9Z.12Z.15Z.18Z.tetracosapentaenoic.acid,LPE.O.18.1,DGCC.16.0_22.6,Arachidonic.acid,ST.29.2.O5.3,SL.10.0.O.16.0.O
f9f260b69de5ce05161f2fc329675643,0.566666667,0.6,0,0.583333333,-0.533333333,-0.183333333,0.35,-0.55,-0.166666667,-0.216666667,-0.366666667,0.4,0
a83de6025f29b7f79c3fded1c94affc8,0.468623349,0.73640812,0.18410203,0.476991623,-0.217575126,0.016736548,0.426781978,-0.769881216,0.033473096,0.267784771,-0.468623349,0.384940608,-0.025104822
722d63433daeeb43b5fd57b14acfc81e,0.476991623,0.73640812,0.41004543,0.401677156,-0.284521319,0.092051015,0.460255075,-0.59414746,0.125524111,0.518832993,-0.008368274,0.284521319,0.092051015
562498fc8617e52a80fd0178bf43aa22,-0.113150476,0.609271796,0.269820367,0.191485422,-0.008703883,0.147966008,-0.078334945,-0.348155312,0.21759707,0.722422272,0.026111648,0.269820367,0.139262125
438501a801587579f377932febc17de8,-0.052223297,0.496121319,-0.261116484,0.069631062,-0.339451429,-0.287228132,-0.226300953,-0.548344616,-0.252412601,0.017407766,-0.295932015,-0.026111648,-0.382970843
c3584e8b2577ece80a25caf32e0645c1,0.059408853,0.603990001,0.495073771,0.247536886,-0.029704426,0.386157542,0.019802951,-0.23763541,0.366354591,0.782216559,0.257438361,0.336650165,0.227733935
9d1762fa1ddeffdf07efa96afb54ed66,-0.016736548,-0.083682741,0.259416497,-0.066946193,0.317994415,-0.025104822,0.259416497,0.108787563,0.100419289,0.426781978,0.167365482,-0.033473096,0.301257867
aafb59dafb52480a28ef61c02782b313,-0.091287093,-0.022821773,0.433613691,0.296683052,0.547722558,0.022821773,0.251039506,0.182574186,0.251039506,-0.06846532,0.06846532,0.319504825,0.251039506
f04306111fe437d89a219f95db2104c3,-0.182781539,-0.21759707,0.208893187,-0.382970843,0.304635898,0.304635898,-0.06092718,0.226300953,0.226300953,0.574456265,0.356859195,-0.243708718,0.113150476
7a10cdddeb7ffbb337348f89beb3521e,0.167365482,0.711303297,0.033473096,0.133892385,-0.209206852,0.075314467,-0.066946193,-0.73640812,-0.025104822,0.493728171,-0.309626141,0.133892385,-0.267784771
